filename,query,pred_bbox_subject,iou
/projects/katefgroup/language_grounding/VG/images/278.jpg,leg of chair,"[449, 253, 614, 533]",tensor(0.0040)
/projects/katefgroup/language_grounding/VG/images/278.jpg,leg of chair,"[449, 253, 614, 533]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/278.jpg,leg of chair,"[449, 253, 614, 533]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/278.jpg,leg of chair,"[449, 253, 614, 533]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/278.jpg,chair at table,"[449, 253, 614, 533]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/278.jpg,chair at table,"[449, 253, 614, 533]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/278.jpg,chair at table,"[449, 253, 614, 533]",tensor(0.0980)
/projects/katefgroup/language_grounding/VG/images/278.jpg,paper above table,"[40, 275, 483, 544]",tensor(0.0697)
/projects/katefgroup/language_grounding/VG/images/279.jpg,tree behind building,"[437, 115, 556, 239]",tensor(0.0408)
/projects/katefgroup/language_grounding/VG/images/281.jpg,trunk of tree,"[294, 187, 694, 576]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/282.jpg,window of building,"[604, 152, 801, 475]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/282.jpg,window of building,"[604, 152, 801, 475]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/282.jpg,chair on sidewalk,"[19, 472, 439, 540]",tensor(0.1293)
/projects/katefgroup/language_grounding/VG/images/282.jpg,table on sidewalk,"[206, 435, 360, 508]",tensor(0.0449)
/projects/katefgroup/language_grounding/VG/images/282.jpg,tree in front of building,"[135, 357, 283, 523]",tensor(0.4559)
/projects/katefgroup/language_grounding/VG/images/282.jpg,building with window,"[604, 152, 801, 475]",tensor(0.8096)
/projects/katefgroup/language_grounding/VG/images/282.jpg,door on building,"[604, 152, 801, 475]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/284.jpg,sign has letter,"[0, 529, 735, 815]",tensor(0.0140)
/projects/katefgroup/language_grounding/VG/images/284.jpg,man wearing shirt,"[0, 678, 70, 776]",tensor(0.4285)
/projects/katefgroup/language_grounding/VG/images/284.jpg,sign on building,"[0, 0, 600, 800]",tensor(0.0061)
/projects/katefgroup/language_grounding/VG/images/284.jpg,post on sidewalk,"[211, 5, 270, 544]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/284.jpg,man near bike,"[0, 678, 70, 776]",tensor(0.4285)
/projects/katefgroup/language_grounding/VG/images/284.jpg,window on building,"[203, 0, 507, 537]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/284.jpg,window on building,"[203, 0, 507, 537]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/284.jpg,building has window,"[0, 0, 600, 800]",tensor(0.9072)
/projects/katefgroup/language_grounding/VG/images/284.jpg,window on building,"[203, 0, 507, 537]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/284.jpg,window on building,"[203, 0, 507, 537]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/286.jpg,fork on table,"[0, 91, 35, 180]",tensor(0.5319)
/projects/katefgroup/language_grounding/VG/images/286.jpg,plate on table,"[0, 0, 500, 375]",tensor(0.7311)
/projects/katefgroup/language_grounding/VG/images/286.jpg,plate above table,"[61, 16, 256, 110]",tensor(0.0378)
/projects/katefgroup/language_grounding/VG/images/286.jpg,basket above table,"[248, 4, 422, 70]",tensor(0.4858)
/projects/katefgroup/language_grounding/VG/images/286.jpg,fork on table,"[0, 91, 35, 180]",tensor(0.5319)
/projects/katefgroup/language_grounding/VG/images/286.jpg,plate on table,"[0, 0, 500, 375]",tensor(0.7311)
/projects/katefgroup/language_grounding/VG/images/286.jpg,plate of food,"[0, 0, 500, 375]",tensor(0.7311)
/projects/katefgroup/language_grounding/VG/images/286.jpg,fork on table,"[0, 91, 35, 180]",tensor(0.5319)
/projects/katefgroup/language_grounding/VG/images/287.jpg,man in coat,"[0, 0, 134, 749]",tensor(0.0339)
/projects/katefgroup/language_grounding/VG/images/287.jpg,man wearing jacket,"[45, 592, 80, 678]",tensor(0.8651)
/projects/katefgroup/language_grounding/VG/images/287.jpg,man in street,"[45, 592, 80, 678]",tensor(0.8651)
/projects/katefgroup/language_grounding/VG/images/287.jpg,sign hanging from building,"[431, 0, 657, 665]",tensor(0.0086)
/projects/katefgroup/language_grounding/VG/images/288.jpg,window on building,"[617, 67, 815, 284]",tensor(0.2592)
/projects/katefgroup/language_grounding/VG/images/288.jpg,building on car,"[237, 12, 815, 390]",tensor(0.5667)
/projects/katefgroup/language_grounding/VG/images/289.jpg,flower in pot,"[213, 129, 331, 254]",tensor(0.5838)
/projects/katefgroup/language_grounding/VG/images/291.jpg,window in house,"[102, 135, 299, 192]",tensor(0.0748)
/projects/katefgroup/language_grounding/VG/images/291.jpg,window in house,"[102, 135, 299, 192]",tensor(0.0883)
/projects/katefgroup/language_grounding/VG/images/291.jpg,window in house,"[102, 135, 299, 192]",tensor(0.0542)
/projects/katefgroup/language_grounding/VG/images/291.jpg,window in house,"[102, 135, 299, 192]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/291.jpg,window in house,"[102, 135, 299, 192]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/291.jpg,door of house,"[140, 195, 272, 264]",tensor(0.2101)
/projects/katefgroup/language_grounding/VG/images/291.jpg,window on house,"[86, 112, 422, 299]",tensor(0.0097)
/projects/katefgroup/language_grounding/VG/images/291.jpg,trunk of tree,"[320, 159, 403, 289]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/293.jpg,sink in counter,"[403, 389, 815, 599]",tensor(0.6979)
/projects/katefgroup/language_grounding/VG/images/293.jpg,basket on counter,"[50, 246, 254, 316]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/293.jpg,basket on counter,"[50, 246, 254, 316]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/293.jpg,cup in basket,"[45, 133, 221, 299]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/293.jpg,cup in basket,"[45, 133, 221, 299]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/293.jpg,cup in cup,"[50, 246, 254, 316]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/294.jpg,car near tree,"[0, 109, 327, 498]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/295.jpg,window on door,"[67, 14, 281, 478]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/296.jpg,elephant has leg,"[0, 16, 225, 410]",tensor(0.2321)
/projects/katefgroup/language_grounding/VG/images/296.jpg,elephant has leg,"[0, 16, 225, 410]",tensor(0.2321)
/projects/katefgroup/language_grounding/VG/images/296.jpg,elephant has ear,"[452, 0, 809, 288]",tensor(0.2597)
/projects/katefgroup/language_grounding/VG/images/296.jpg,elephant has ear,"[452, 0, 809, 288]",tensor(0.2597)
/projects/katefgroup/language_grounding/VG/images/296.jpg,leg of elephant,"[611, 9, 809, 387]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/296.jpg,ear of elephant,"[452, 0, 809, 288]",tensor(0.0026)
/projects/katefgroup/language_grounding/VG/images/296.jpg,tail of elephant,"[611, 9, 809, 387]",tensor(0.0883)
/projects/katefgroup/language_grounding/VG/images/299.jpg,roof of building,"[224, 16, 346, 168]",tensor(0.2172)
/projects/katefgroup/language_grounding/VG/images/301.jpg,window of building,"[79, 53, 373, 473]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/301.jpg,window of building,"[79, 53, 373, 473]",tensor(0.0159)
/projects/katefgroup/language_grounding/VG/images/301.jpg,window of building,"[79, 53, 373, 473]",tensor(0.0206)
/projects/katefgroup/language_grounding/VG/images/301.jpg,window of building,"[79, 53, 373, 473]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/301.jpg,window on building,"[79, 53, 373, 473]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/301.jpg,window on building,"[79, 53, 373, 473]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/301.jpg,window on building,"[79, 53, 373, 473]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/301.jpg,window on building,"[79, 53, 373, 473]",tensor(0.0186)
/projects/katefgroup/language_grounding/VG/images/301.jpg,car on street,"[360, 378, 815, 465]",tensor(0.5480)
/projects/katefgroup/language_grounding/VG/images/301.jpg,car on street,"[360, 378, 815, 465]",tensor(0.0342)
/projects/katefgroup/language_grounding/VG/images/301.jpg,car on street,"[360, 378, 815, 465]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/301.jpg,car parked on street,"[360, 378, 815, 465]",tensor(0.5480)
/projects/katefgroup/language_grounding/VG/images/301.jpg,car parked on street,"[360, 378, 815, 465]",tensor(0.0342)
/projects/katefgroup/language_grounding/VG/images/301.jpg,car parked on street,"[360, 378, 815, 465]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/301.jpg,car on street,"[360, 378, 815, 465]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/301.jpg,window in building,"[79, 53, 373, 473]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window on building,"[298, 0, 531, 438]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.0567)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window on building,"[298, 0, 531, 438]",tensor(0.0020)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.0361)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.0611)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/302.jpg,window of building,"[331, 0, 465, 308]",tensor(0.0567)
/projects/katefgroup/language_grounding/VG/images/303.jpg,car parked on street,"[0, 378, 164, 438]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/303.jpg,window near door,"[604, 0, 803, 503]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/303.jpg,window in building,"[633, 133, 776, 465]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/303.jpg,window in building,"[633, 133, 776, 465]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/304.jpg,woman wears jacket,"[708, 367, 764, 483]",tensor(0.6918)
/projects/katefgroup/language_grounding/VG/images/304.jpg,man wearing jean,"[623, 0, 770, 428]",tensor(0.0176)
/projects/katefgroup/language_grounding/VG/images/304.jpg,woman wearing jacket,"[708, 367, 764, 483]",tensor(0.6918)
/projects/katefgroup/language_grounding/VG/images/304.jpg,woman wearing jean,"[708, 367, 764, 483]",tensor(0.6918)
/projects/katefgroup/language_grounding/VG/images/304.jpg,clock on pole,"[456, 223, 551, 317]",tensor(0.3171)
/projects/katefgroup/language_grounding/VG/images/304.jpg,leaf on tree,"[0, 0, 126, 341]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/304.jpg,leaf on tree,"[0, 0, 126, 341]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/304.jpg,leaf on tree,"[0, 0, 126, 341]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/304.jpg,leaf on tree,"[0, 0, 126, 341]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/304.jpg,pole on sidewalk,"[634, 150, 712, 522]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/304.jpg,sign on pole,"[552, 104, 815, 559]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/306.jpg,fence near sidewalk,"[11, 327, 171, 348]",tensor(0.4408)
/projects/katefgroup/language_grounding/VG/images/306.jpg,window on building,"[132, 154, 324, 359]",tensor(0.1002)
/projects/katefgroup/language_grounding/VG/images/306.jpg,window on building,"[132, 154, 324, 359]",tensor(0.1002)
/projects/katefgroup/language_grounding/VG/images/306.jpg,window on building,"[132, 154, 324, 359]",tensor(0.0438)
/projects/katefgroup/language_grounding/VG/images/307.jpg,car in street,"[100, 356, 319, 414]",tensor(0.6991)
/projects/katefgroup/language_grounding/VG/images/307.jpg,window in building,"[494, 0, 744, 448]",tensor(0.0810)
/projects/katefgroup/language_grounding/VG/images/307.jpg,tree with leaf,"[69, 0, 465, 361]",tensor(0.7717)
/projects/katefgroup/language_grounding/VG/images/307.jpg,window on building,"[494, 0, 744, 448]",tensor(0.0810)
/projects/katefgroup/language_grounding/VG/images/307.jpg,window on building,"[494, 0, 744, 448]",tensor(0.0293)
/projects/katefgroup/language_grounding/VG/images/307.jpg,window on building,"[494, 0, 744, 448]",tensor(0.0400)
/projects/katefgroup/language_grounding/VG/images/307.jpg,window on building,"[494, 0, 744, 448]",tensor(0.0310)
/projects/katefgroup/language_grounding/VG/images/307.jpg,window on building,"[494, 0, 744, 448]",tensor(0.0184)
/projects/katefgroup/language_grounding/VG/images/307.jpg,window on building,"[494, 0, 744, 448]",tensor(0.0132)
/projects/katefgroup/language_grounding/VG/images/307.jpg,window on building,"[494, 0, 744, 448]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person in street,"[0, 0, 800, 600]",tensor(0.0056)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person in street,"[0, 0, 800, 600]",tensor(0.0049)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person in street,"[0, 0, 800, 600]",tensor(0.0038)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person in street,"[0, 0, 800, 600]",tensor(0.0054)
/projects/katefgroup/language_grounding/VG/images/309.jpg,tire in car,"[30, 411, 202, 511]",tensor(0.3250)
/projects/katefgroup/language_grounding/VG/images/309.jpg,wheel of car,"[0, 376, 199, 560]",tensor(0.2133)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person walking on sidewalk,"[0, 0, 800, 600]",tensor(0.0051)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person walking on sidewalk,"[0, 0, 800, 600]",tensor(0.0051)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person walking on sidewalk,"[0, 0, 800, 600]",tensor(0.0056)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person walking on sidewalk,"[0, 0, 800, 600]",tensor(0.0051)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person walking on sidewalk,"[0, 0, 800, 600]",tensor(0.0051)
/projects/katefgroup/language_grounding/VG/images/309.jpg,person walking on sidewalk,"[0, 0, 800, 600]",tensor(0.0051)
/projects/katefgroup/language_grounding/VG/images/310.jpg,windshield of truck,"[569, 351, 803, 582]",tensor(0.1796)
/projects/katefgroup/language_grounding/VG/images/310.jpg,tree on leaf,"[569, 168, 734, 332]",tensor(0.3902)
/projects/katefgroup/language_grounding/VG/images/310.jpg,flag on flower,"[192, 11, 319, 233]",tensor(0.6739)
/projects/katefgroup/language_grounding/VG/images/310.jpg,flag on building,"[179, 31, 325, 311]",tensor(0.5215)
/projects/katefgroup/language_grounding/VG/images/310.jpg,sidewalk on truck,"[82, 381, 759, 599]",tensor(0.5483)
/projects/katefgroup/language_grounding/VG/images/310.jpg,flower in plant,"[118, 41, 240, 330]",tensor(0.1118)
/projects/katefgroup/language_grounding/VG/images/310.jpg,tree in sidewalk,"[415, 0, 584, 313]",tensor(0.6188)
/projects/katefgroup/language_grounding/VG/images/310.jpg,flower in basket,"[118, 41, 240, 330]",tensor(0.1118)
/projects/katefgroup/language_grounding/VG/images/310.jpg,windshield on truck,"[569, 351, 803, 582]",tensor(0.1165)
/projects/katefgroup/language_grounding/VG/images/311.jpg,car on street,"[94, 291, 436, 452]",tensor(0.8106)
/projects/katefgroup/language_grounding/VG/images/311.jpg,car parked on street,"[94, 291, 436, 452]",tensor(0.8106)
/projects/katefgroup/language_grounding/VG/images/311.jpg,sidewalk near car,"[0, 452, 563, 599]",tensor(0.6085)
/projects/katefgroup/language_grounding/VG/images/311.jpg,tree in front of house,"[283, 78, 422, 303]",tensor(0.5762)
/projects/katefgroup/language_grounding/VG/images/311.jpg,car on street,"[94, 291, 436, 452]",tensor(0.8106)
/projects/katefgroup/language_grounding/VG/images/311.jpg,tire on car,"[94, 291, 436, 452]",tensor(0.0713)
/projects/katefgroup/language_grounding/VG/images/311.jpg,fence in front of building,"[326, 270, 570, 315]",tensor(0.8796)
/projects/katefgroup/language_grounding/VG/images/311.jpg,window on building,"[285, 52, 504, 284]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/311.jpg,car on street,"[94, 291, 436, 452]",tensor(0.8106)
/projects/katefgroup/language_grounding/VG/images/311.jpg,tree on house,"[283, 78, 422, 303]",tensor(0.3490)
/projects/katefgroup/language_grounding/VG/images/311.jpg,car on street,"[94, 291, 436, 452]",tensor(0.8106)
/projects/katefgroup/language_grounding/VG/images/312.jpg,sidewalk near car,"[65, 0, 265, 137]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/312.jpg,car behind car,"[124, 79, 333, 152]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/312.jpg,snow on sidewalk,"[277, 326, 590, 466]",tensor(0.3936)
/projects/katefgroup/language_grounding/VG/images/312.jpg,window on car,"[370, 86, 758, 374]",tensor(0.1128)
/projects/katefgroup/language_grounding/VG/images/312.jpg,tire on car,"[370, 86, 758, 374]",tensor(0.0549)
/projects/katefgroup/language_grounding/VG/images/312.jpg,window on house,"[65, 0, 265, 137]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/312.jpg,snow on sidewalk,"[277, 326, 590, 466]",tensor(0.3936)
/projects/katefgroup/language_grounding/VG/images/312.jpg,wheel on car,"[124, 79, 333, 152]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/312.jpg,light on car,"[370, 86, 758, 374]",tensor(0.0430)
/projects/katefgroup/language_grounding/VG/images/312.jpg,light on car,"[370, 86, 758, 374]",tensor(0.0106)
/projects/katefgroup/language_grounding/VG/images/312.jpg,snow on sidewalk,"[277, 326, 590, 466]",tensor(0.3936)
/projects/katefgroup/language_grounding/VG/images/313.jpg,truck near building,"[149, 352, 448, 534]",tensor(0.6528)
/projects/katefgroup/language_grounding/VG/images/313.jpg,truck has windshield,"[149, 352, 448, 534]",tensor(0.6528)
/projects/katefgroup/language_grounding/VG/images/313.jpg,truck in front of building,"[149, 352, 448, 534]",tensor(0.6528)
/projects/katefgroup/language_grounding/VG/images/313.jpg,vehicle near building,"[149, 352, 448, 534]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/313.jpg,building has door,"[0, 128, 397, 453]",tensor(0.6898)
/projects/katefgroup/language_grounding/VG/images/314.jpg,car parked on street,"[374, 358, 658, 468]",tensor(0.4205)
/projects/katefgroup/language_grounding/VG/images/314.jpg,man walking on sidewalk,"[693, 340, 752, 476]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/314.jpg,window on house,"[115, 54, 463, 399]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/316.jpg,wheel in car,"[596, 355, 738, 450]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/316.jpg,tire on car,"[252, 224, 768, 496]",tensor(0.0658)
/projects/katefgroup/language_grounding/VG/images/316.jpg,light of car,"[196, 193, 621, 536]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/316.jpg,window of car,"[252, 224, 768, 496]",tensor(0.0996)
/projects/katefgroup/language_grounding/VG/images/316.jpg,window of car,"[252, 224, 768, 496]",tensor(0.0996)
/projects/katefgroup/language_grounding/VG/images/316.jpg,wheel of car,"[252, 224, 768, 496]",tensor(0.0245)
/projects/katefgroup/language_grounding/VG/images/316.jpg,wheel of car,"[252, 224, 768, 496]",tensor(0.0245)
/projects/katefgroup/language_grounding/VG/images/316.jpg,door of car,"[252, 224, 768, 496]",tensor(0.2529)
/projects/katefgroup/language_grounding/VG/images/316.jpg,door of car,"[252, 224, 768, 496]",tensor(0.2529)
/projects/katefgroup/language_grounding/VG/images/316.jpg,handle of car,"[252, 224, 768, 496]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/317.jpg,car near building,"[80, 372, 431, 448]",tensor(0.3490)
/projects/katefgroup/language_grounding/VG/images/317.jpg,people near building,"[0, 0, 800, 600]",tensor(0.0056)
/projects/katefgroup/language_grounding/VG/images/317.jpg,car near building,"[80, 372, 431, 448]",tensor(0.3490)
/projects/katefgroup/language_grounding/VG/images/317.jpg,people near building,"[0, 0, 800, 600]",tensor(0.0056)
/projects/katefgroup/language_grounding/VG/images/317.jpg,car near building,"[80, 372, 431, 448]",tensor(0.3490)
/projects/katefgroup/language_grounding/VG/images/317.jpg,pole near building,"[143, 21, 297, 374]",tensor(0.1967)
/projects/katefgroup/language_grounding/VG/images/319.jpg,man wearing shirt,"[55, 367, 108, 526]",tensor(0.4984)
/projects/katefgroup/language_grounding/VG/images/319.jpg,woman wearing shirt,"[55, 367, 108, 526]",tensor(0.2357)
/projects/katefgroup/language_grounding/VG/images/319.jpg,tree has branch,"[52, 16, 281, 599]",tensor(0.1320)
/projects/katefgroup/language_grounding/VG/images/319.jpg,man wearing jean,"[69, 357, 132, 545]",tensor(0.2791)
/projects/katefgroup/language_grounding/VG/images/319.jpg,bench above sidewalk,"[291, 452, 490, 509]",tensor(0.6714)
/projects/katefgroup/language_grounding/VG/images/319.jpg,man has leg,"[69, 357, 132, 545]",tensor(0.2791)
/projects/katefgroup/language_grounding/VG/images/319.jpg,woman has leg,"[69, 357, 132, 545]",tensor(0.4577)
/projects/katefgroup/language_grounding/VG/images/319.jpg,tree has branch,"[52, 16, 281, 599]",tensor(0.1320)
/projects/katefgroup/language_grounding/VG/images/319.jpg,man wearing shirt,"[55, 367, 108, 526]",tensor(0.4984)
/projects/katefgroup/language_grounding/VG/images/320.jpg,tree near building,"[414, 184, 518, 476]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/320.jpg,tree near building,"[414, 184, 518, 476]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/320.jpg,tree in front of building,"[414, 184, 518, 476]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/320.jpg,building has window,"[0, 8, 301, 372]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/320.jpg,tree in front of building,"[414, 184, 518, 476]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/321.jpg,house has window,"[342, 110, 815, 490]",tensor(0.7103)
/projects/katefgroup/language_grounding/VG/images/321.jpg,house has window,"[342, 110, 815, 490]",tensor(0.7103)
/projects/katefgroup/language_grounding/VG/images/321.jpg,tree in front of house,"[342, 110, 815, 490]",tensor(0.5954)
/projects/katefgroup/language_grounding/VG/images/321.jpg,window attached to house,"[342, 110, 815, 490]",tensor(0.0046)
/projects/katefgroup/language_grounding/VG/images/321.jpg,window attached to house,"[342, 110, 815, 490]",tensor(0.0062)
/projects/katefgroup/language_grounding/VG/images/321.jpg,window attached to house,"[342, 110, 815, 490]",tensor(0.0100)
/projects/katefgroup/language_grounding/VG/images/321.jpg,window attached to house,"[342, 110, 815, 490]",tensor(0.0193)
/projects/katefgroup/language_grounding/VG/images/321.jpg,window attached to house,"[342, 110, 815, 490]",tensor(0.0046)
/projects/katefgroup/language_grounding/VG/images/321.jpg,door attached to house,"[457, 82, 708, 553]",tensor(0.0055)
/projects/katefgroup/language_grounding/VG/images/321.jpg,sign attached to pole,"[634, 304, 678, 350]",tensor(0.5622)
/projects/katefgroup/language_grounding/VG/images/321.jpg,house behind pole,"[342, 110, 815, 490]",tensor(0.7103)
/projects/katefgroup/language_grounding/VG/images/324.jpg,person walking on street,"[71, 238, 143, 456]",tensor(0.6184)
/projects/katefgroup/language_grounding/VG/images/324.jpg,person walking on street,"[71, 238, 143, 456]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/325.jpg,person standing on sidewalk,"[510, 177, 808, 318]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/325.jpg,person standing on sidewalk,"[510, 177, 808, 318]",tensor(0.1422)
/projects/katefgroup/language_grounding/VG/images/325.jpg,bike on sidewalk,"[86, 289, 237, 351]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/325.jpg,woman in coat,"[361, 273, 422, 369]",tensor(0.6511)
/projects/katefgroup/language_grounding/VG/images/325.jpg,tree on street,"[177, 0, 414, 374]",tensor(0.6138)
/projects/katefgroup/language_grounding/VG/images/325.jpg,man wearing pant,"[376, 275, 412, 348]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,woman wearing coat,"[421, 275, 483, 411]",tensor(0.5544)
/projects/katefgroup/language_grounding/VG/images/326.jpg,person wearing jacket,"[421, 275, 483, 411]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,bench in front of building,"[530, 327, 703, 413]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,window on building,"[361, 95, 483, 321]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,pot with flower,"[637, 209, 789, 380]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,pot with flower,"[637, 209, 789, 380]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,pot with flower,"[637, 209, 789, 380]",tensor(0.0672)
/projects/katefgroup/language_grounding/VG/images/326.jpg,pot with flower,"[637, 209, 789, 380]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,woman in shirt,"[421, 275, 483, 411]",tensor(0.5544)
/projects/katefgroup/language_grounding/VG/images/326.jpg,woman with bag,"[421, 275, 483, 411]",tensor(0.5544)
/projects/katefgroup/language_grounding/VG/images/326.jpg,man in jacket,"[421, 275, 483, 411]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,sign on building,"[0, 181, 243, 357]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,flower in pot,"[637, 209, 789, 380]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,flower in pot,"[637, 209, 789, 380]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,flower in pot,"[637, 209, 789, 380]",tensor(0.4765)
/projects/katefgroup/language_grounding/VG/images/326.jpg,flower in pot,"[637, 209, 789, 380]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,woman wearing bag,"[428, 254, 491, 414]",tensor(0.6627)
/projects/katefgroup/language_grounding/VG/images/326.jpg,woman near sidewalk,"[421, 275, 483, 411]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,woman in coat,"[421, 275, 483, 411]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/326.jpg,man in jacket,"[421, 275, 483, 411]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/327.jpg,tree with leaf,"[351, 22, 496, 279]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/327.jpg,fence near sidewalk,"[0, 255, 158, 397]",tensor(0.7036)
/projects/katefgroup/language_grounding/VG/images/327.jpg,man walking on street,"[225, 269, 294, 405]",tensor(0.)
/projects/katefgroup/language_grounding/VG/images/327.jpg,car parked on street,"[605, 249, 792, 444]",tensor(0.7347)
